timestamp,request_id,trace_id,user_id,jwt_token_hash,device_id,ip_address,user_agent,endpoint,method,request_size_bytes,sender_id,receiver_id,amount,transaction_type,response_code,business_code,response_time_ms,response_size_bytes,label
2025-08-21 13:24:43.000,7593aa70-635a-41f4-95ad-3d9d426107bb,65fc24f1-4332-4b45-bcc1-5e89e1259dc7,USR_00195,30c10e2052d996597ca421f7abc0e103,DEV_66346,20.167.190.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transfer,POST,1147,ACC_00195,ACC_72089,4190000.0,TRANSFER,200,00,375,1773,0
2025-08-21 07:23:30.000,05ef5c14-5d70-451b-ae54-1ba55d07f59b,f14f896f-2768-4d7c-bdf5-48855d2caace,USR_05023,9598bebc510fb254accfc89689aabe55,DEV_89364,180.119.152.14,python-requests/2.28.1,/transaction/history,GET,108,ACC_05023,,,INQUIRY,200,00,45,526,1
2025-08-21 08:39:33.000,26e98d71-9f0b-45a0-8f5d-197ac62a5f9c,1fe3bf34-ab47-4e2c-910f-bc8ce34a9631,USR_04810,43b3fc978d03669f0ba8ff54c61d783f,DEV_87151,115.143.116.118,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/balance,GET,1417,ACC_04810,,,INQUIRY,200,00,301,1840,0
2025-08-21 07:20:14.000,0f0bca2b-e2a4-47b8-9238-8d0b59dd90f6,8ba3bd66-fc73-4e54-9976-c2e6bc6401f2,USR_05007,461fd38594b722727d3f8aa611a68393,DEV_27240,200.160.40.20,python-requests/2.28.1,/transaction/history,GET,290,ACC_05007,,,INQUIRY,200,00,14,1200,1
2025-08-21 07:55:12.000,17b62f02-18fb-4207-a5f5-6d5206155fc0,0264df33-2a23-4566-8966-3b130b7f8501,USR_05009,ad446146e1bb15fd232c9d1aeae02821,DEV_46437,166.98.4.52,python-requests/2.28.1,/transaction/history,GET,243,ACC_05009,,,INQUIRY,200,00,54,1226,1
2025-08-21 21:24:56.000,40fafc62-36e9-4162-8fbd-004afeb7509b,e99b054d-2284-40b3-9c55-a7e3ba47f891,USR_02283,5349d80f3744abbe03ce0cc16a03425a,DEV_86156,212.85.3.51,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transaction/history,GET,1128,ACC_02283,,,INQUIRY,200,00,440,4758,0
2025-08-21 11:38:15.000,7510e5d9-74e4-42c1-8914-741c4d1a3208,c8eb4307-82e7-465f-b0ff-e9d8b77b6807,USR_02730,c4eef6be42e48cde86cabca001807789,DEV_15250,182.173.176.130,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/logout,POST,1352,ACC_02730,,,,200,00,52,780,0
2025-08-21 19:43:19.000,11d3f6aa-edcb-43ed-b9c3-a07202d257e8,f2a77fae-0668-49ae-9c5e-cbd8f11a7f7f,USR_03173,f244462daaad74b734b21e7f2b44fd3c,DEV_37704,245.203.205.152,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transfer,POST,1657,ACC_03173,ACC_58201,2415000.0,TRANSFER,200,00,475,2687,0
2025-08-21 20:58:25.000,f409bb65-962d-4dcc-980d-d39d72a8ae58,6280c77c-bbcd-40db-bf10-5d822df5cbf4,USR_01105,361b2f9a2564a15ccc3a0090bf299a89,DEV_53463,152.126.41.171,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transaction/history,GET,1183,ACC_01105,,,INQUIRY,200,00,302,3236,0
2025-08-21 08:11:35.000,370291d2-c00a-4f39-bd11-d24de10ef4e1,6bbb486a-ac4e-4313-aeb1-462fd157bff6,USR_05037,110abbe0775aa5489e2cad38a94dbb54,DEV_30872,76.249.186.19,python-requests/2.28.1,/transaction/history,GET,264,ACC_05037,,,INQUIRY,200,00,38,1894,1
2025-08-21 07:32:21.000,c1f077f6-2825-4658-900f-ca1a15c70d13,b7326d7f-7a8f-47d9-b34c-a64eb34d5100,USR_02883,70948a48955f49513ad88d4aed7a8171,DEV_12277,204.100.199.130,MyBankApp/1.0.0 (Android 11),/balance,GET,410,ACC_02883,,,INQUIRY,200,00,51,2628,0
2025-08-21 07:56:05.000,5fab4157-ea4c-4d23-a645-e12c3aea45dd,c6ade1f5-fd40-46c1-bd78-04bf6e2d4622,USR_05029,4fb6b5868f473d79995d42114c041008,DEV_84234,180.60.118.50,python-requests/2.28.1,/transaction/history,GET,217,ACC_05029,,,INQUIRY,200,00,47,1614,1
2025-08-21 10:35:52.000,077ba921-4a96-4089-a9a4-9f369c67ed11,48a35a90-d48a-41ba-bf74-155791ff2634,USR_00661,eb1e3151b7d81fd6fe4caa18840b17ce,DEV_22987,130.146.111.218,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/logout,POST,1937,ACC_00661,,,,200,00,129,2270,0
2025-08-21 07:18:41.000,39f23429-5b5b-44f9-b734-f8010deaaeb3,e9316116-9311-4ea7-91ef-d1f64543fb69,USR_05024,19e3893b38f8919e5adae835271fa959,DEV_88669,76.178.94.32,python-requests/2.28.1,/transaction/history,GET,248,ACC_05024,,,INQUIRY,200,00,27,1603,1
2025-08-21 19:29:16.000,482b81ee-3aa2-498c-adb2-ffd7aae40298,c9a172f9-5db4-450f-ad02-7fef3c8d8748,USR_02868,d31d56c591de07f0a9e205f46ae49821,DEV_92317,241.102.50.199,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transfer,POST,420,ACC_02868,ACC_83614,9069000.0,TRANSFER,200,00,474,353,0
2025-08-21 08:17:03.000,5443d657-f8f9-4e75-89c0-77fdcbb083e4,d1b0397e-0c3c-4895-8581-07c5e971e722,USR_05037,99084cb6c4522cbd7b80fd929ee083f5,DEV_38956,249.17.19.184,python-requests/2.28.1,/transaction/history,GET,234,ACC_05037,,,INQUIRY,200,00,70,1425,1
2025-08-21 07:35:00.000,77ba34a2-a32b-42f1-82a0-e1d7f829e891,07613aaa-e57a-466c-978e-6ee3448610a5,USR_10190,473f06b33f0d04b6e7af60bdd835ba04,DEV_86567,219.51.220.134,MyBankApp/1.0.0 (iOS 15.0),/transfer,POST,632,ACC_10190,ACC_05027,5000,TRANSFER,200,00,424,493,2
2025-08-22 01:27:43.000,7f3500de-90c4-4c3e-9004-064585295188,f94c7af6-1ce5-44f3-99b6-4d4a6f0f473f,USR_00357,15217f57788ba4c9f0d2f60bc5402561,DEV_74451,198.181.13.70,MyBankApp/1.0.0 (Android 11),/transfer,POST,1489,ACC_00357,ACC_11144,7841000.0,TRANSFER,200,00,235,1454,0
2025-08-21 07:46:27.000,989a1de9-3b01-46d1-b8ce-9b62fdbd1c0e,adcf2fc5-f3da-4ad3-bd43-675c54e7f276,USR_34974,a4fb7b52084fd9c23655bfe7a097b7b4,DEV_11791,238.214.161.96,MyBankApp/1.0.0 (iOS 15.0),/transfer,POST,937,ACC_34974,ACC_05014,2000,TRANSFER,200,00,335,724,2
2025-08-21 10:10:37.000,949c6dc5-1cbc-4d69-9f93-7b0afff24151,40aea855-15ef-48ae-9464-c1be81550170,USR_02508,fe279773bd4e124bdc61e13cacc315d7,DEV_47810,206.129.161.143,MyBankApp/1.0.0 (Android 11),/login,POST,1452,ACC_02508,,,,200,00,282,4071,0
2025-08-22 01:28:07.000,f1df6096-8e95-4cc2-9f60-f325dc320941,f8f62e9a-2ef9-48ff-864c-38bfa85dce77,USR_00786,2132bba239eaeaf0d6ef3d6d263b4b3f,DEV_51827,247.221.44.129,MyBankApp/1.0.0 (iOS 15.0),/balance,GET,1706,ACC_00786,,,INQUIRY,200,00,481,3223,0
2025-08-22 06:14:31.000,68efd558-40ee-4bd4-9f1c-8999c51dc4f8,1b1d2560-2b8e-4647-8b30-600a90532494,USR_03701,8355bcb2896b7f6b308dc968da654c97,DEV_42728,229.222.68.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transaction/history,GET,1391,ACC_03701,,,INQUIRY,401,00,138,4831,0
2025-08-21 07:55:27.000,dbf86338-b1ba-4c91-b2ab-3888c5624d15,8a684622-c014-404c-be0c-a251913422f5,USR_04413,f1f42bba96c1774b97bd6ccc4571fd7f,DEV_45076,183.211.226.32,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/login,POST,870,ACC_04413,,,,200,00,118,2702,0
2025-08-21 07:59:24.000,2d21ee0c-0b28-4e97-a40a-37a26ccc9f79,24fc91b1-f345-465f-8714-425adac0dcaf,USR_92824,f3d7e4c3cd33e721616e0fdca17a0042,DEV_96298,216.237.16.219,MyBankApp/1.0.0 (Android 11),/transfer,POST,975,ACC_92824,ACC_05037,1000,TRANSFER,200,00,387,334,2
2025-08-21 22:24:46.000,704dbb41-30a4-4891-b2d4-fc0ec58cadc0,b94e351b-58a3-4b5f-bfd7-5137d817db04,USR_02288,db40395c3ba65aa193614f27cffc727b,DEV_83051,149.126.153.179,MyBankApp/1.0.0 (Android 11),/logout,POST,362,ACC_02288,,,,200,00,100,1667,0
2025-08-22 05:45:23.000,9e11ed1d-a561-4106-9137-e2cf49453925,90a806e7-852b-4398-821e-d10127a78a60,USR_04836,453855f801a5022609c777d1d1f5bd4e,DEV_14701,154.121.128.67,MyBankApp/1.0.0 (iOS 15.0),/balance,GET,757,ACC_04836,,,INQUIRY,200,00,216,1076,0
2025-08-21 09:56:10.000,36b9afe6-1c0d-4c7d-aca0-62da47669332,3aa76af7-414a-4080-b71a-3ce1792c844c,USR_02280,87433e3152fee7ace6025371cfe74a7a,DEV_89346,136.244.166.10,MyBankApp/1.0.0 (iOS 15.0),/logout,POST,1373,ACC_02280,,,,200,00,418,3919,0
2025-08-22 00:49:27.000,75a89276-34a4-47b3-87e5-abef718dfed8,2f0252a7-517e-4ab0-a12c-daa55fd72343,USR_01118,48979ac7d5dbe74774214f45f1e67ba6,DEV_72411,34.20.118.127,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/balance,GET,983,ACC_01118,,,INQUIRY,200,00,464,349,0
2025-08-22 03:34:25.000,381504b4-59ad-4aee-982f-f65b9f628bef,3ad4fd05-558b-459d-8705-2204b7202d3f,USR_03810,837738eb4639fa03d8d81b4ad781bedc,DEV_65950,90.155.234.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transaction/history,GET,1518,ACC_03810,,,INQUIRY,200,00,106,1818,0
2025-08-21 10:49:19.000,c2d498ea-33cf-4b8f-a806-5fdc55890ec3,1d7edc9c-4420-4526-84a9-1c7b3331b258,USR_03244,d907649c2081b8bd46a980f51a007806,DEV_64484,143.137.56.107,MyBankApp/1.0.0 (iOS 15.0),/balance,GET,255,ACC_03244,,,INQUIRY,200,00,445,2831,0
2025-08-21 10:14:54.000,a0657230-b793-445f-804a-8dc127acd0b9,206b237b-37c9-4c71-94d5-d36cac91b6f9,USR_01006,c1ee9aecf97c4daf9c5021d266569968,DEV_58916,121.90.16.68,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transaction/history,GET,943,ACC_01006,,,INQUIRY,200,99,408,3913,0
2025-08-21 07:53:30.000,9c78c9a7-317d-4f9c-aa68-f2c7f542170f,55b47e67-4a98-451e-a13e-cbdb8ef50ab9,USR_00607,2d4a42536b49d43d8d3aa00a4aff10cc,DEV_15130,157.18.49.33,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,1561,ACC_00607,ACC_75993,8946000.0,TRANSFER,500,00,241,4037,0
2025-08-21 07:34:00.000,9a64ad79-855e-4d36-b1f3-99b23e790f34,741d3c21-910b-498a-bf97-b50715be52f9,USR_30269,598043794c405af4254cbd97950d4d8d,DEV_10427,245.131.249.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transfer,POST,526,ACC_30269,ACC_05012,2000,TRANSFER,200,00,484,309,2
2025-08-21 07:56:23.000,9ae0ef89-71de-4b8f-895e-f1b01adebf8a,4f818a12-cdf3-422d-849c-51a11c07b446,USR_05009,a4193c932e2b65a11eae21d4f0767106,DEV_55612,110.136.139.248,python-requests/2.28.1,/transaction/history,GET,265,ACC_05009,,,INQUIRY,200,00,13,1834,1
2025-08-21 07:37:27.000,3fca84c1-375a-4128-9dfa-9df3894cf6ec,fbddd23a-49cf-449b-a29f-0b697cac74ec,USR_82991,89c944d94516066ef410312e658f586a,DEV_48757,179.68.56.153,MyBankApp/1.0.0 (Android 11),/transfer,POST,1487,ACC_82991,ACC_05009,1000,TRANSFER,200,00,476,909,2
2025-08-21 20:11:04.000,1db07032-3c4b-4f71-a601-edb2046082c3,d520d2e1-cc52-4082-bcbe-adf4a855cdaa,USR_03627,5225e10feb513758cd1342296d826af6,DEV_28236,74.176.111.69,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/balance,GET,456,ACC_03627,,,INQUIRY,200,00,229,4279,0
2025-08-21 11:01:53.000,406ec1fa-08c5-4f6e-97f5-456ef36435ab,95514f8b-aa0c-4697-abd8-f7b1c57d3be0,USR_01898,8d87c6e8170ff5b61aca20393879b2c9,DEV_22214,150.31.95.76,MyBankApp/1.0.0 (Android 11),/balance,GET,1896,ACC_01898,,,INQUIRY,200,00,238,1941,0
2025-08-21 11:29:42.000,e6219d36-bb3d-467a-9247-be58a58dc70d,49a426e4-cdc4-46ee-bb41-1d6a2a478ea8,USR_03634,43929c2f638e8d1312408c6c16122070,DEV_32468,250.255.219.215,MyBankApp/1.0.0 (Android 11),/transfer,POST,1550,ACC_03634,ACC_27549,2654000.0,TRANSFER,500,00,160,3403,0
2025-08-21 15:03:42.000,9651fe54-eec1-4b74-9121-501df3c22bdf,dbf65fb1-e6dc-407f-a42d-155067845e01,USR_01382,13bc375bce254f71be777bd367f3b4a8,DEV_23124,162.178.167.81,MyBankApp/1.0.0 (Android 11),/transaction/history,GET,1218,ACC_01382,,,INQUIRY,200,00,82,1190,0
2025-08-21 07:53:14.000,bf79af41-52e0-4c9e-918f-7c00d046d4a0,76de1dce-e09a-400f-962f-dd2c17c465cf,USR_00866,47aa654a29ab43c8020cb88a9d4a9b66,DEV_95267,236.157.240.249,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transaction/history,GET,1138,ACC_00866,,,INQUIRY,200,00,355,4982,0
2025-08-21 08:49:43.000,197153bc-9a5d-4948-908f-5f4ec4ed0fdd,07fd62d9-fa75-4052-9ad0-9ac5b9a23d16,USR_39306,2ef13717bacf9791dd8047eddbe7a792,DEV_50410,145.5.100.171,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transfer,POST,938,ACC_39306,ACC_05020,5000,TRANSFER,200,00,196,261,2
2025-08-21 07:52:26.000,3a0cc702-a796-486e-84f6-62d428293eab,f1e6e725-2bfa-49f8-9be8-53b10da18778,USR_05047,0675e9bd358a0b291b5f09af9ff72f4a,DEV_84796,181.193.118.1,python-requests/2.28.1,/transaction/history,GET,180,ACC_05047,,,INQUIRY,200,00,85,1544,1
2025-08-21 07:24:01.000,7fd5ec3d-9b87-4216-a2d6-09f6a3c945bf,95413481-beee-4617-8498-ea1d8b4e178b,USR_01737,e10dded32fdecf4811640ea53c07a6bd,DEV_35362,220.53.35.202,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,1454,ACC_01737,ACC_48714,9601000.0,TRANSFER,200,00,170,4414,0
2025-08-21 08:20:49.000,598a1dc5-7e62-43e5-b880-05f8f708b711,52b893a5-d0a0-4161-9806-321826e720e8,USR_19585,2d84d8e3e17000e7a7d220f6babedbc0,DEV_29176,39.57.221.221,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transfer,POST,1482,ACC_19585,ACC_05005,2000,TRANSFER,200,00,476,578,2
2025-08-22 02:32:33.000,f7385aae-001a-425d-8f98-4dafd1ae179c,24601508-a543-4f58-bfe1-7f2987d8cb8e,USR_00835,ed9c55e03f9fe01384d1d39356280b81,DEV_64890,122.17.142.223,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transaction/history,GET,1745,ACC_00835,,,INQUIRY,200,00,350,3316,0
2025-08-21 08:41:07.000,b744c974-4301-4e76-a9cb-00675e823eed,ac34c8d7-bdbe-44a2-9032-c601f1abc247,USR_45371,9409fa9978269e063b7bf6df64552c5e,DEV_34093,158.64.107.120,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,767,ACC_45371,ACC_05019,10000,TRANSFER,200,00,478,570,2
2025-08-21 23:10:46.000,214797c9-041a-46a5-9e33-02babaf27e20,4df64199-8fb1-442f-bcc3-f7494f938621,USR_01881,e03b1fcf05db5d2d878e58c8cc480f9b,DEV_83872,89.124.191.174,MyBankApp/1.0.0 (Android 11),/balance,GET,1090,ACC_01881,,,INQUIRY,200,00,209,2265,0
2025-08-22 03:47:18.000,81e4a0a5-4d55-45ab-b702-8fe14fa72908,7a40f2df-c8ff-47a7-8b03-225c680b9ac2,USR_01152,51971dc831692ff0c09cdbb252d7837c,DEV_34347,121.100.125.166,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,1530,ACC_01152,ACC_80665,3136000.0,TRANSFER,200,00,175,3168,0
2025-08-21 21:52:33.000,b8a401aa-d6f2-493d-8e66-415e4948569e,d4242ee8-455e-4bf1-a65d-803c7f82e652,USR_00727,d3978ccfba200fde815e0b45ba2c64fc,DEV_85225,21.211.175.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/balance,GET,811,ACC_00727,,,INQUIRY,200,00,397,2080,0
2025-08-22 07:36:59.000,414fbcb7-3a08-4775-b1aa-134c0b38922b,902fe9f1-e078-4e3a-93d6-a7fd7bae3f92,USR_00686,ebcf993a245453865682584e27f9e4f2,DEV_96127,181.244.148.72,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/logout,POST,454,ACC_00686,,,,200,00,176,1391,0
2025-08-22 04:19:51.000,6dd9ecb9-9071-423c-ac69-d45ce238b991,b0a248f5-0431-45a5-b521-b64794af1ccc,USR_00816,5ddabe10a5f3827d7b217f56531163ed,DEV_15100,63.48.232.194,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,695,ACC_00816,ACC_20693,7108000.0,TRANSFER,200,00,447,3479,0
2025-08-22 05:55:53.000,0ec4c389-14d5-4a5c-8e03-7ff0cfd0b735,5c920b32-fd23-4a4c-9acf-90936b521192,USR_03337,803b941f5b36585b242214ba010d626b,DEV_64008,161.130.126.221,MyBankApp/1.0.0 (Android 11),/transfer,POST,1817,ACC_03337,ACC_71391,6621000.0,TRANSFER,200,00,418,2522,0
2025-08-22 08:44:38.000,0746786b-3a5c-4169-9cc5-11569c8fa9cb,9b85c186-09d6-44e3-b7b5-1db6e933f4e5,USR_02825,ea065bad59f5f2eb7c6f61cd50f15b2b,DEV_89058,180.159.69.16,MyBankApp/1.0.0 (Android 11),/login,POST,737,ACC_02825,,,,200,00,494,3739,0
2025-08-21 08:19:11.000,8eba8485-e4ae-4777-8893-057b4ece72bd,abcad03c-6f32-4c19-9cf0-1f6e0e4d42b4,USR_63572,bc57bbb9f5db3f468aef64d1991c83fa,DEV_23051,116.203.163.184,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,1405,ACC_63572,ACC_05016,1000,TRANSFER,200,00,457,365,2
2025-08-21 13:22:02.000,97aee42a-4aaa-4e0e-9497-89382bda401d,e611d6ea-07de-4e31-b446-b750e7357ee6,USR_02246,96f52ccbb20c5c2b9e5e56fd36b0ba57,DEV_37395,63.160.167.198,MyBankApp/1.0.0 (Android 11),/login,POST,912,ACC_02246,,,,200,00,316,2580,0
2025-08-21 08:27:44.000,770071e6-9ec8-4a12-82d3-99ca1274b66e,984bbedc-05c3-492d-89fa-6a387764b4ad,USR_31437,d57ac3ad33fc530f5d6573ac2e388403,DEV_30701,102.127.157.9,MyBankApp/1.0.0 (Android 11),/transfer,POST,1301,ACC_31437,ACC_05033,10000,TRANSFER,200,00,273,515,2
2025-08-21 19:13:42.000,691416dc-abce-42aa-87c7-5dde755f9842,91188739-488f-4c57-8217-f136d341bfd7,USR_03070,3a4b3ba2488ed253ad0ae6178592f2c4,DEV_67986,153.86.21.60,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transaction/history,GET,1750,ACC_03070,,,INQUIRY,200,00,59,3908,0
2025-08-21 07:45:31.000,8258f535-5f13-4ea6-82cc-a781109347c8,97cd3693-257e-43b6-8d4b-07dd88d23654,USR_52697,6d30e3b49a015f34caedea97084cace7,DEV_81998,90.75.64.217,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/transfer,POST,957,ACC_52697,ACC_05007,2000,TRANSFER,200,00,121,396,2
2025-08-21 17:37:24.000,aa635889-3543-48c4-a117-b2bc6207958e,8a843bac-1425-485d-b83c-a13b41065fdb,USR_00646,caa24a316f5bc8214c046681940882dc,DEV_36174,3.6.174.36,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transaction/history,GET,772,ACC_00646,,,INQUIRY,200,06,407,2011,0
2025-08-21 22:16:43.000,96a4f4f6-0f92-418c-afbf-bbc952e7c05e,e001b836-16be-43d2-8e37-91b8a0f3aa87,USR_01173,0d9bd862168ef486369b2a476aed10f8,DEV_81611,188.91.100.107,MyBankApp/1.0.0 (iOS 15.0),/transaction/history,GET,1817,ACC_01173,,,INQUIRY,200,00,269,177,0
2025-08-21 19:33:47.000,79bcc764-26c1-49d0-8faf-4d9fcd577777,7bd12a65-ad13-4118-a77a-31071d3a2313,USR_00621,cf90bc1900a9aeadc526e54b59f8bef2,DEV_26901,150.93.229.10,MyBankApp/1.0.0 (Android 11),/transfer,POST,1260,ACC_00621,ACC_86984,177000.0,TRANSFER,200,00,295,1820,0
2025-08-21 12:23:34.000,78fd97e1-43c1-41bf-bb06-57a72f6833d5,f2714bf2-9e8a-4454-93d0-1018454745b2,USR_04756,3d75da0d46eb950ef80051df94eab21b,DEV_92459,20.153.187.21,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transfer,POST,1645,ACC_04756,ACC_15841,5951000.0,TRANSFER,200,00,438,4978,0
2025-08-21 15:07:14.000,99b9b520-a644-4e60-9742-7a0f5162cd1d,dde55b81-26b8-41c2-b1fd-0e03a5ff5827,USR_02954,e862da44d7c9d58c06ff1a477ece37f0,DEV_49682,226.24.104.15,MyBankApp/1.0.0 (Android 11),/transaction/history,GET,868,ACC_02954,,,INQUIRY,200,00,359,3425,0
2025-08-21 13:53:07.000,4e6c4e63-983a-4636-b6b2-434b62762754,340db0ed-6e44-430b-81b9-272e8d2f34f3,USR_02884,6e1764f12a700208558a150052ff50d5,DEV_55640,115.5.84.183,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/logout,POST,1349,ACC_02884,,,,200,00,216,4325,0
2025-08-21 07:51:02.000,0940c594-9ca4-452f-885f-4065d96918a1,ea4820ec-e38f-4eeb-9ad7-47cb62dbd593,USR_05050,8bfe1b08997a969f1253f951ca35fe6a,DEV_66622,66.8.160.32,python-requests/2.28.1,/transaction/history,GET,166,ACC_05050,,,INQUIRY,200,00,57,591,1
2025-08-21 08:54:18.000,e81f7714-d363-43db-ba63-65fe482b69b2,70dea4d3-9ce0-4374-82b0-493d2ec1759f,USR_02817,d57abba03f198cae95ae112eef0eac37,DEV_89711,120.64.191.128,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/login,POST,936,ACC_02817,,,,200,00,186,2929,0
2025-08-21 15:48:36.000,29ed5a8c-2e25-4b15-a458-454df3a21d22,128cd0e7-51bd-43f0-a10b-92b3d4c23dd7,USR_04067,dbf78f75e5eb38281a4479f0d4838ea1,DEV_72822,56.240.98.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/transaction/history,GET,1090,ACC_04067,,,INQUIRY,200,00,424,726,0
2025-08-21 10:01:29.000,3f7d6d51-2875-4844-a2af-51da89f0f161,45581c23-fb1f-4778-af1f-9e8b7594d042,USR_02630,5dfd6f569323dcd110d215a6b7eda12e,DEV_87718,136.141.214.11,MyBankApp/1.0.0 (iOS 15.0),/balance,GET,1917,ACC_02630,,,INQUIRY,200,00,99,4071,0
2025-08-21 22:02:26.000,5f478fa0-3d5f-4cb3-a85d-7392bb9c749b,8e088177-6f82-43c7-984a-2e9ba6b881cb,USR_01668,c88d46b61ab94353898d29a62f3023b9,DEV_70174,219.55.247.145,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/balance,GET,1702,ACC_01668,,,INQUIRY,401,00,173,2260,0
2025-08-21 07:22:23.000,5a027be2-5078-486e-85a0-558108b676e4,6b9255e5-7175-4866-8e66-ac7e6644870d,USR_05010,62b9a32611f524016c3a84df4ec5a263,DEV_42189,26.109.190.215,python-requests/2.28.1,/transaction/history,GET,123,ACC_05010,,,INQUIRY,200,00,64,614,1
2025-08-21 19:26:57.000,a3f3305f-e3ad-4544-8dcb-7532f974616b,5fab1bfe-390f-4384-85de-7636d964dc76,USR_03063,52a19d012f94348443bfbf62630ac3a7,DEV_58200,101.164.80.173,MyBankApp/1.0.0 (iOS 15.0),/logout,POST,1127,ACC_03063,,,,200,00,369,2202,0
2025-08-21 08:53:25.000,4360b94c-6709-4e21-8528-33af7c020037,eaf45a1d-d83c-4942-80fd-ddd03688211a,USR_47579,c722159c9d3fdecea453569da79eb319,DEV_66349,141.142.128.188,MyBankApp/1.0.0 (iOS 15.0),/transfer,POST,1441,ACC_47579,ACC_05042,10000,TRANSFER,200,00,125,536,2
2025-08-21 21:27:14.000,a14c0e2b-b280-44fa-a2da-509623e53bee,29ec83a5-86cb-4ea8-8d14-51dc2009b1d7,USR_01636,6f47c877a89127f4753e6c8bb2b70d44,DEV_91501,73.114.170.193,MyBankApp/1.0.0 (Android 11),/transfer,POST,1954,ACC_01636,ACC_33881,4051000.0,TRANSFER,200,00,456,4622,0
2025-08-21 08:16:53.000,ea35a777-be88-4876-a0f3-80957ad46eb1,4032af81-ba1b-4c0b-85e2-76e2b48b64bd,USR_03738,a79f7e94c8a3cee1e986a7eda868ac7c,DEV_90786,18.169.137.217,MyBankApp/1.0.0 (Android 11),/transaction/history,GET,896,ACC_03738,,,INQUIRY,200,00,75,2055,0
2025-08-21 07:23:13.000,6db0411d-6c6c-42f1-961f-23f54140d171,8be9af93-5bb8-4d68-9ba5-45d78ee4fbce,USR_05018,8a926f07694c89861972c81b07c9e890,DEV_62138,243.247.125.24,python-requests/2.28.1,/transaction/history,GET,296,ACC_05018,,,INQUIRY,200,00,95,1026,1
2025-08-22 03:19:12.000,de4c5061-019b-4831-894d-29b49a812f2c,782c7f9e-af99-4107-9ac8-d5705c27c016,USR_02501,683fe240df889f88776f81cd1b62de44,DEV_61677,63.69.170.6,MyBankApp/1.0.0 (iOS 15.0),/login,POST,1748,ACC_02501,,,,200,00,250,4514,0
2025-08-22 00:24:16.000,0b7d225a-edc6-4e76-98f3-3c65fc891879,a2fb0b65-c91b-4c0a-8a4f-9e5b0c72985b,USR_02618,eb23e0b8be2f339177b393dec302ac70,DEV_99369,81.139.107.157,MyBankApp/1.0.0 (iOS 15.0),/transaction/history,GET,483,ACC_02618,,,INQUIRY,200,00,330,725,0
2025-08-21 12:58:44.000,d800e927-c55c-44bc-9245-b17001cb667f,4644f88f-3714-4983-89a9-b785e14482ae,USR_03850,bbbda0eb1b70308b3ddeba5c6fb14dd3,DEV_13365,39.92.82.116,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/balance,GET,1635,ACC_03850,,,INQUIRY,200,00,374,1726,0
2025-08-21 13:36:47.000,2c4e2e74-a82c-42e8-acbe-d915bfbfd7f7,39f135ec-3ca1-427f-bf37-6814966a9209,USR_00615,77ce6149b265087f2586b9201d23844d,DEV_83133,107.60.209.81,MyBankApp/1.0.0 (Android 11),/transfer,POST,545,ACC_00615,ACC_76195,4311000.0,TRANSFER,200,00,477,3254,0
